names,ratings,price,num_reviews,annual_power_usage
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter 5-In-1 Convertible Cooling with Heavy Duty Cooling and...,4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 983.99 kWhRoom Size: 111 - 150 sqft10 years warranty on compressor, 5 year warranty on whole product (Applicable on purchase after Sept 2024 and warranty can be availed after registering on brand website within 30 days of purchase)"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter Heavy Duty Cooling At Extreme Temperature AC,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.31 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
"Godrej 2025 Model 1.5 Ton 4 Star Split Inverter 5-In-1-Convertible Cooling, 4 Way Air Swing And Heavy ...",4,"₹29,990","9,623 Ratings & 712 Reviews","Annual Power Usage: 835.07 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹30,549","18,780 Ratings & 1,534 Reviews",Room Size: 111 - 150 sqft
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,3.9,"₹27,490","2,721 Ratings & 211 Reviews","Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4,"₹32,549","18,780 Ratings & 1,534 Reviews",Room Size: 111 - 150 sqft
Godrej 2024 Model 1 Ton 3 Star Split Inverter i-sense Technology with Blue Fin Anti Corrosive Coating ...,4,"₹26,999","7,437 Ratings & 670 Reviews","Annual Power Usage: 694.03 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
"Godrej 2026 Model 1.5 Ton 4 Star Split Inverter 5-In-1 Convertible Cooling, 4 Way Air Swing and Heavy ...",4,"₹31,490","9,623 Ratings & 712 Reviews",Annual Power Usage: 728.31 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product and 10 years warranty on compressor (Applicable on purchase after Sept 2024 and warranty can be availed after registering on brand website within 30 days of purchase)
Godrej 2025 Model 2 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling And P...,3.9,"₹36,990","1,768 Ratings & 109 Reviews","Annual Power Usage: 1935 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2023 Model 1.5 Ton Split Inverter AC,,"₹32,610",,Room Size: 111 - 150 sqft
Godrej 2023 Model 2 Ton 3 Star Split Inverter i-sense Technology with Blue Fin Anti Corrosive Coating ...,3.9,"₹37,990","1,768 Ratings & 109 Reviews","Annual Power Usage: 1201.27 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter 5-In-1 Convertible Cooling Anti Leak And Heavy Duty Co...,4,"₹29,990","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Lloyd 2025 Model 2 Ton 5 Star Split Inverter AC,3.8,"₹45,099",413 Ratings & 37 Reviews,"Annual Power Usage: 970.29 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor."
Godrej 2022 Model 1.5 Ton Split Inverter AC,,"₹26,940",,Room Size: 111 - 150 sqft
Godrej 2018 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹29,850","18,780 Ratings & 1,534 Reviews",Annual Power Usage: 1113 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years on Compressor
"Godrej 2026 Model 1.5 Ton 4 Star Split Inverter 5-In-1 Convertible Cooling, 4 Way Air Swing and Heavy ...",4,"₹31,490","9,623 Ratings & 712 Reviews",Annual Power Usage: 728.31 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product and 10 years warranty on compressor (Applicable on purchase after Sept 2024 and warranty can be availed after registering on brand website within 30 days of purchase)
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹28,809","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 1003.51 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on the Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
"Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 983.99 kWhRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter 5-In-1 Convertible Cooling Heavy Duty Cooling at Extre...,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.37 WRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 2 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling And P...,3.9,"₹36,990","1,768 Ratings & 109 Reviews","Annual Power Usage: 1935 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2024 Model 0.8 Ton 3 Star Split Inverter Heavy Duty Cooling at Extreme Temperature AC,4,"₹23,990",385 Ratings & 28 Reviews,"Annual Power Usage: 513.39 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
"Godrej 2025 Model 2 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At Ex...",3.9,"₹37,490","1,768 Ratings & 109 Reviews","Annual Power Usage: 1181.02 kWhRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter Heavy Duty Cooling At Extreme Temperature AC,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.31 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AC,4,"₹33,264","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 year PCB, 10 year compressor"
Godrej 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi With 4 Way Air Swing and Pure Air Filter AC,4,"₹26,990","7,437 Ratings & 670 Reviews","Annual Power Usage: 1054 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,3.9,"₹27,490","2,721 Ratings & 211 Reviews","Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Window Inverter Turbo Mode Anti-Dust Filter with Anti-Freeze Thermost...,4,"₹30,490",645 Ratings & 61 Reviews,"Annual Power Usage: 1111.14 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor"
"Godrej 2025 Model 1.5 Ton 4 Star Split Inverter 5-In-1-Convertible Cooling, 4 Way Air Swing And Heavy ...",4,"₹29,990","9,623 Ratings & 712 Reviews","Annual Power Usage: 835.07 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,3.9,"₹27,490","2,721 Ratings & 211 Reviews","Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹27,449","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 1003.5 kWhRoom Size: 111 - 150 sqft1 Year Warranty On The Product, 10 Years Warranty On The Compressor"
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter Heavy Duty Cooling at Extreme Temperature AC,4,"₹29,599","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 966.34 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
"Godrej 2026 Model 1.5 Ton 4 Star Split Inverter 5-In-1 Convertible Cooling, 4 Way Air Swing and Heavy ...",4,"₹31,490","9,623 Ratings & 712 Reviews",Annual Power Usage: 728.31 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product and 10 years warranty on compressor (Applicable on purchase after Sept 2024 and warranty can be availed after registering on brand website within 30 days of purchase)
Godrej 2025 Model 2 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling And P...,3.9,"₹36,990","1,768 Ratings & 109 Reviews","Annual Power Usage: 1935 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2023 Model 2 Ton 3 Star Split Inverter With Heavy Duty Cooling at Extreme Temperature AC,3.9,"₹37,990","1,768 Ratings & 109 Reviews","Annual Power Usage: 1183.2 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹27,699","18,780 Ratings & 1,534 Reviews",Annual Power Usage: 1003.51 UnitsRoom Size: 111 - 150 sqft1 Year on Product and 10 Years Warranty on Compressor
Godrej 2024 Model 1 Ton 3 Star Split Inverter AC,4,"₹27,650","7,437 Ratings & 670 Reviews","Annual Power Usage: 654.68 UnitsRoom Size: 90 sqft or Below1 Year Warranty on the Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
Godrej 2022 Model 1 Ton 3 Star Split Inverter With Anti-Virus Protection AC,4,"₹26,999","7,437 Ratings & 670 Reviews",Annual Power Usage: 752.58 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years on Compressor
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter 5-In-1 Convertible Cooling Anti Leak And Heavy Duty Co...,4,"₹29,990","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Lloyd 2025 Model 2 Ton 5 Star Split Inverter AC,3.8,"₹45,099",413 Ratings & 37 Reviews,"Annual Power Usage: 970.29 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor."
Godrej 2023 Model 1 Ton 5 Star Split Inverter i-sense Technology with Blue Fin Anti Corrosive Coating ...,4,"₹29,990","2,428 Ratings & 238 Reviews","Annual Power Usage: 524.03 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter 5-in-1 Convertible Cooling i-sense Technology with Blu...,4,"₹29,599","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
"Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 983.99 kWhRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter 5-In-1 Convertible Cooling Heavy Duty Cooling at Extre...,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.37 WRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AC,4,"₹34,843","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.31 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 year PCB, 10 year compressor"
Godrej 2022 Model 1 Ton 5 Star Split Dual Inverter With Anti-Virus Protection AC,4,"₹29,990","2,428 Ratings & 238 Reviews",Annual Power Usage: 584.46 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years on Compressor
Godrej 2022 Model 2 Ton 3 Star Split Inverter AC,3.9,"₹37,990","1,768 Ratings & 109 Reviews","Annual Power Usage: 1201.27 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
Godrej 2023 Model 1.5 Ton 5 Star Split Inverter i-sense Technology with Blue Fin Anti Corrosive Coatin...,4,"₹35,399","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 744.39 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
"Godrej 2025 Model 2 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At Ex...",3.9,"₹37,490","1,768 Ratings & 109 Reviews","Annual Power Usage: 1181.02 kWhRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter Heavy Duty Cooling At Extreme Temperature AC,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.31 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2022 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹29,999","18,780 Ratings & 1,534 Reviews",Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹29,999","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 1006.54 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor"
"Godrej 2025 Model 1.5 Ton 4 Star Split Inverter 5-In-1-Convertible Cooling, 4 Way Air Swing And Heavy ...",4,"₹29,990","9,623 Ratings & 712 Reviews","Annual Power Usage: 835.07 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,3.9,"₹27,490","2,721 Ratings & 211 Reviews","Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2023 Model 2 Ton Split Inverter AC,4.1,"₹39,990",35 Ratings & 1 Reviews,Room Size: 151 - 200 sqft
Godrej 2022 Model 1.5 Ton 5 Star Split Inverter AC,4,"₹32,350","10,845 Ratings & 1,086 Reviews",Annual Power Usage: 765.86 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor
Godrej 2024 Model 2 Ton 3 Star Split Inverter AC,3.9,"₹42,650","1,768 Ratings & 109 Reviews",Annual Power Usage: 916.68 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
